X,Y,OBJECTID,DAMS00X020,DAM_NAME,OTHER_NAME,NIDID,LONGITUDE,LATITUDE,COUNTY,RIVER,CITY,OWN_NAME,OWN_TYPE,DAM_TYPE,PURPOSES,YR_COMPL,NID_HEIGHT,MAX_STOR,NORMAL_STO,SURF_AREA,DRAIN_AREA,HAZARD,STATE,SYMBOL
-80.617892842016758,26.985764960716864,110,110,STRUCTURE 308B & 308C,PORT MAYACA LOCK & SPILLWAY,FL00677,-80.61789,26.98576,MARTIN,ST. LUCIE CANAL,PORT MAYACA,CESAJ,F,REOT,NS,1977,53,8519000,4596000,0,0,H,FL,N
-80.600002808691883,27.000005008896348,111,111,MARTIN PLANT COOLING WATER RESERVOIR, ,FL00723,-80.6,27,MARTIN,ST LUCIE CANAL-OFFSTREAM,INDIANTOWN,FLORIDA POWER & LIGHT, ,RE,O,1981,34,95000,95000,0,0,H,FL,O
-81.068382966815562,27.001354974638588,112,112,HP-7,HARNEY POND CANAL CULVERT NO.7,FL30007,-81.06838,27.00135,GLADES,HARNEY POND CANAL,BRIGHTON RESERVATION,CESAJ,F,OT,CS, ,24,8519000,4596000,0,0,H,FL,C
-81.07027295390138,27.004224972470546,113,113,HP-1,HARNEY POND CANAL CULVERT NO.1,FL30002,-81.07027,27.00422,GLADES,HARNEY POND CANAL,BRIGHTON RESERVATION,CESAJ,F,OT,CS, ,24,8519000,4596000,0,0,H,FL,C
-80.070632675213332,27.012854989589016,114,114,HP-2,HARNEY POND CANAL CULVERT NO. 2,FL30003,-80.07063,27.01285,GLADES,HARNEY POND CANAL,BRIGHTON RESERVATION,CESAJ,F,OT,CS, ,24,8519000,4596000,0,0,H,FL,C
-81.070622968977105,27.023374996661648,115,115,HP-3,HARNEY POND CANAL CULVERT NO.3,FL30004,-81.07062,27.02337,GLADES,HARNEY POND CANAL,BRIGHTON RESERVATION,CESAJ,F,OT,CS, ,24,8519000,4596000,0,0,H,FL,C
-81.000002936995472,27.030004968421625,116,116,PUMPING STATION 129, ,FL00301,-81,27.03,GLADES,LEVEE 49 BORROW DITCH,LITTLE SARASOTA,SFWMD (PAST C&SF FCD), ,OT,CS,1963,36,8519000,4596000,0,0,H,FL,C
-81.070332961362368,27.031804969463696,117,117,HP-6,HARNEY POND CANAL CULVERT NO. 6,FL30006,-81.07033,27.0318,GLADES,HARNEY POND CANAL,BRIGHTON RESERVATION,CESAJ,F,OT,CS,1958,24,8519000,4596000,0,0,H,FL,C
-81.071892986464547,27.032744974152408,118,118,HP-5,HARNEY POND CANAL CULVERT NO. 5,FL30005,-81.07189,27.03274,GLADES,HARNEY POND CANAL,BRIGHTON RESERVATION,CESAJ,F,OT,CS,1958,24,8519000,4596000,0,0,H,FL,C
-80.983052959174401,27.069775008203461,119,119,IP-1,INDIAN PRAIRIE CANAL CULVERT NO.1,FL30008,-80.98305,27.06977,GLADES,INDIAN PRAIRIE CANAL,BRIGHTON RESERVATION,CESAJ,F,OT,CS, ,24,8519000,4596000,0,0,H,FL,C
-80.660002849586817,27.080004990774015,120,120,PUMPING STATION 135 AND LOCK, ,FL00300,-80.66,27.08,MARTIN,LEVEE 47 BORROW CANAL,PORT MAYACA,SFWMD (PAST C&SF FCD), ,OT,CN,1969,41,8519000,4596000,0,0,H,FL,C
-81.006032941222188,27.091595007834268,121,121,IP-2,INDIAN PRAIRIE CANAL NO. 2,FL30009,-81.00603,27.09159,GLADES,INDIAN PRAIRIE CANAL,BRIGHTON RESERVATION,CESAJ,F,OT,CS,1958,22,8519000,4596000,0,0,H,FL,C
-81.00505293134951,27.092225004137649,122,122,IP-3,INDIAN PRAIRIE CANAL CULVERT NO. 3,FL30010,-81.00505,27.09222,GLADES,INDIAN PRAIRIE CANAL,BRIGHTON RESERVATION,CESAJ,F,OT,CS,1958,24,8519000,4596000,0,0,H,FL,C
-80.890002934186072,27.120005025417427,123,123,PUMPING STATION 127 AND LOCK, ,FL00299,-80.89,27.12,GLADES,LEVEE 48 BORROW DITCH,BUCKHEAD RIDGE,SFWMD (PAST C&SF FCD), ,OT,CN,1963,26,8519000,4596000,0,0,H,FL,C
-80.710002868095131,27.160005020810772,124,124,HENRY CREEK LOCK, ,FL00297,-80.71,27.16,OKEECHOBEE,HENRY CREEK,TAYLOR CREEK,SFWMD (PAST C&SF FCD), ,OT,CN,1969,22,8519000,4596000,0,0,H,FL,C
-80.880462913903628,27.164165033241016,125,125,CULVERT NO. 6, ,FL00298,-80.88046,27.16416,OKEECHOBEE,LOCAL DRAINAGE CANAL,OKEECHOBEE,CESAJ,F,OT,IS,1934,34,12724,11890,0,0,H,FL,I
-80.905282951978819,27.18920504450438,126,126,KI-1,KISSIMMEE RIVER CULVERT NO. 1,FL26001,-80.90528,27.1892,OKEECHOBEE,KISSIMMEE RIVER,OKEECHOBEE,CESAJ,F,OT,CS,1964,27,8519000,4596000,0,0,H,FL,C
-80.760002884806823,27.190005037391078,127,127,STRUCTURE 191, ,FL00295,-80.76,27.19,OKEECHOBEE,CANAL 59 & NUBBIN SLOUGH,TAYLOR CREEK,SFWMD (PAST C&SF FCD), ,OT,CS,1971,50,3688,2479,0,0,L,FL,C
-80.810002901518516,27.200005010390267,128,128,PUMPING STATION 133, ,FL00292,-80.81,27.2,OKEECHOBEE,LEVEE D4 BORROW DITCH,TAYLOR CREEK,SFWMD (PAST C&SF FCD), ,OT,CS,1969,40,8519000,4596000,0,0,H,FL,C
-80.790002904355973,27.200005010390267,129,129,STRUCTURE 193 (HURRICANE GATE NO.6), ,FL00291,-80.79,27.2,OKEECHOBEE,TAYLOR CREEK,TAYLOR CREEK,SFWMD (PAST C&SF FCD), ,OT,CN,1972,37,8519000,4596000,0,0,H,FL,C
-80.340002761137328,27.200005021575947,130,130,STRUCTURE 97, ,FL00416,-80.34,27.2,ST LUCIE,BESSEY CREEK CANAL (C-23),NO D/S TOWN,SFWMD (PAST C&SF FCD), ,REOT,C,1961,32,8400,6600,0,0,L,FL,C
-80.779672870578381,27.202405029421854,131,131,CULVERT NO. 8, ,FL00293,-80.77967,27.2024,OKEECHOBEE,LOCAL DRAINAGE CANAL,OKEECHOBEE,CESAJ,F,OT,IS,1936,34,8519000,4596000,0,0,H,FL,I
-80.936472932055622,27.210655027282208,132,132,KI-2,KISSIMMEE RIVER CULVERT NO. 2,FL26002,-80.93647,27.21065,OKEECHOBEE,KISSIMMEE RIVER,OKEECHOBEE,CESAJ,F,OT,CS,1964,27,8519000,4596000,0,0,H,FL,C
-80.950002926571997,27.220005051018049,133,133,STRUCTURE 65E, ,FL00290,-80.95,27.22,OKEECHOBEE,KISSIMMEE RIVER (C-38),NO D/S TOWN,SFWMD (PAST C&SF FCD), ,REOT,CN,1964,42,7450,5730,0,0,L,FL,C
-80.350002785320584,27.260005056719393,134,134,STRUCTURE 49, ,FL00414,-80.35,27.26,ST LUCIE,C-23A & C-24,PORT ST LUCIE,SFWMD (PAST C&SF FCD), ,REOT,C,1960,53,3420,1825,0,0,S,FL,C
-81.02000294224284,27.310005054694955,135,135,STRUCTURE 65D, ,FL00288,-81.02,27.31,OKEECHOBEE,KISSIMMEE RIVER (C-38),NO D/S TOWN,SFWMD (PAST C&SF FCD), ,REOT,CN,1965,39,8140,5630,0,0,L,FL,C
-81.41000309577052,27.340005063295251,136,136,G-90,JACK CREEK STRUCTURE,FL00440,-81.41,27.34,HIGHLANDS,JACK CREEK,LEISURE LAKES,SWFWMD,S,CN,C,1962,29,44676,33324,3662,44,H,FL,C
-81.110003002686938,27.400005057786792,137,137,STRUCTURE 65C, ,FL00287,-81.11,27.4,OKEECHOBEE,KISSIMMEE RIVER (C-38),NO D/S TOWN,SFWMD (PAST C&SF FCD), ,REOT,CN,1967,37,6100,5400,0,0,L,FL,C
-81.19000303984609,27.460005091439651,138,138,STRUCTURE 65B, ,FL00286,-81.19,27.46,OKEECHOBEE,KISSIMMEE RIVER (C-38),MICCO BLUFF,SFWMD (PAST C&SF FCD), ,REOT,CN,1965,38,7715,6170,0,0,L,FL,C
-82.330003333556277,27.490005081556788,139,139,LAKE MANATEE DAM, ,FL00280,-82.33,27.49,MANATEE,MANATEE RIVER,BRADENTON SUBDIVISION,MANATEE CO UTILITIES SYS, ,RE,S,1967,54,46600,22700,0,0,H,FL,S
-99.44830793790274,27.533304635392057,140,140,LAKE CASA BLANCA DAM, ,TX02267,-99.4483,27.5333,WEBB,CHACON CREEK,LAREDO TAX,COUNTY OF WEBB,L,RE,I,1946,78,58600,20000,1656,117,H,TX,I
-82.530003401301343,27.620005072541691,141,141,PINEY POINT(1), ,FL10038,-82.53,27.62,MANATEE, , ,PINEY POINT PHOSPHATES, , , , ,105,896,627.2,44.8,0.07,S,FL, 
-82.530003401301343,27.620005072541691,142,142,PINEY POINT(2), ,FL10039,-82.53,27.62,MANATEE, , ,PINEY POINT PHOSPHATES, , , , ,105,896,627.2,44.8,0.07,S,FL, 
-82.530003401301343,27.620005072541691,143,143,PINEY POINT(3), ,FL10040,-82.53,27.62,MANATEE, , ,PINEY POINT PHOSPHATES, , , , ,105,896,627.2,44.8,0.07,S,FL, 
-82.520003426525435,27.620005073337655,144,144,PINEY POINT(4), ,FL10041,-82.52,27.62,MANATEE, , ,PINEY POINT PHOSPHATES, , , , ,105,1024,716.8,51.2,0.08,S,FL, 
-82.520003426525435,27.620005073337655,145,145,PINEY POINT(6), ,FL10043,-82.52,27.62,MANATEE, , ,PINEY POINT PHOSPHATES, , , , ,105,1920,1344,96,0.15,S,FL, 
-82.320003364170248,27.620005078113323,146,146,MANATEE COOLING WATER RESERVOIR, ,FL00642,-82.32,27.62,MANATEE,LITTLE MANATEE RIVER,PARRISH,FLORIDA POWER & LIGHT CO, ,RE,O,1975,79,52000,23000,0,0,H,FL,O
-97.348307417471645,27.626704678497191,147,147,BARNEY M DAVIS COOLING RESERVOIR, ,TX01551,-97.3483,27.6267,NUECES,OFF CH-OSO CREEK,NONE,CENTRAL POWER AND LIGHT COMPANY,U,RE,O,1973,20,6600,6600,0,0,L,TX,O
-82.520003427423745,27.630005095492152,148,148,PINEY POINT(5), ,FL10042,-82.52,27.63,MANATEE, , ,PINEY POINT PHOSPHATES, , , , ,105,1152,806.4,57.6,0.09,S,FL, 
-82.080003259879305,27.660005123811047,149,149,F2B, ,FL83461,-82.08,27.66,POLK, ,NO TOWN,IMC-AGRICO,P, ,T, ,6,32240,0,0,0,S,FL,T
-82.050003289737504,27.66000512460672,150,150,F2C, ,FL83462,-82.05,27.66,POLK, ,NO TOWN,IMC-AGRICO,P, ,T, ,6,40000,0,0,0,S,FL,T
-82.010003247801734,27.670005099610268,151,151,FORT GREEN FG-1, ,FL00572,-82.01,27.67,POLK,SEE REMARKS PAYNE CREEK,FORT GREEN,AGRICO CHEMICAL CO, ,RE,O,1975,25,12575,12575,0,0,S,FL,O
-81.930003261846537,27.670005101201436,152,152,PALMETTO SETTLING AREA NO 1, ,FL00252,-81.93,27.67,POLK,SEE REMARKS,SEE REMARKS,AGRICO, ,RE,O,1960,22,8550,5500,0,0,L,FL,O
-81.930003261846537,27.670005101201436,153,153,PALMETTO SETTLING AREA NO 2, ,FL00253,-81.93,27.67,POLK,SEE REMARKS,SEE REMARKS,AGRICO, ,RE,O,1964,49,11000,10160,0,0,L,FL,O
-81.930003261846537,27.670005101201436,154,154,PALMETTO SETTLING AREA NO 4, ,FL00255,-81.93,27.67,POLK,SEE REMARKS,SEE REMARKS,AGRICO, ,RE,O,1967,47,7300,7240,0,0,L,FL,O
-81.930003261846537,27.670005101201436,155,155,PALMETTO SETTLING AREA NO 5, ,FL00256,-81.93,27.67,POLK,SEE REMARKS,SEE REMARKS,AGRICO, ,RE,O,1969,47,11800,11800,0,0,L,FL,O
-81.930003261846537,27.670005101201436,156,156,PALMETTO SETTLING AREA NO 6, ,FL00257,-81.93,27.67,POLK,SEE REMARKS,SEE REMARKS,AGRICO, ,RE,O,1973,45,12500,8925,0,0,L,FL,O
-81.860003201259929,27.680005125296148,157,157,SETTLING AREA A DIKE, ,FL00251,-81.86,27.68,POLK,SEE REMARKS,SEE REMARKS,GARDINIER INC, ,RE,O,1965,35,5600,5600,0,0,L,FL,O
-82.010003248700031,27.690005143111453,158,158,FORT GREEN FG-2, ,FL00571,-82.01,27.69,POLK,SEE REMARKS PAYNE CREEK,FORT GREEN,AGRICO CHEMICAL CO, ,RE,O,1977,23,12144,12144,0,0,S,FL,O
-82.000003274822447,27.700005117590159,159,159,FORT GREEN FG-3, ,FL00573,-82,27.7,POLK,SEE REMARKS PAYNE CREEK,FORT GREEN,AGRICO CHEMICAL CO, ,RE,O,1979,17,7905,7905,0,0,S,FL,O
-82.010003249598356,27.710005138934772,160,160,AREA D, ,FL00235,-82.01,27.71,POLK,SEE REMARKS,BREWSTER SUBURB,BREWSTER PHOSPHATES, ,RE,O,1971,42,11530,11530,0,0,L,FL,O
-81.930003262744847,27.710005141320657,161,161,PAYNE CREEK SETTLING AREA NO 6, ,FL00242,-81.93,27.71,POLK,SEE REMARKS,SEE REMARKS,AGRICO, ,RE,O,1974,55,6970,2430,0,0,L,FL,O
-81.930003262744847,27.710005141320657,162,162,PAYNE CREEK SETTLING AREA NO 1, ,FL00237,-81.93,27.71,POLK,SEE REMARKS,SEE REMARKS,AGRICO, ,RE,O,1965,30,10100,8100,0,0,L,FL,O
-81.930003262744847,27.710005141320657,163,163,PAYNE CREEK SETTLING AREA NO 2, ,FL00238,-81.93,27.71,POLK,SEE REMARKS,SEE REMARKS,AGRICO, ,RE,O,1967,58,10220,9855,0,0,L,FL,O
-81.930003262744847,27.710005141320657,164,164,PAYNE CREEK SETTLING AREA NO 3, ,FL00239,-81.93,27.71,POLK,SEE REMARKS,SEE REMARKS,AGRICO, ,RE,O,1968,56,5600,5200,0,0,L,FL,O
-81.930003262744847,27.710005141320657,165,165,PAYNE CREEK SETTLING AREA NO 4, ,FL00240,-81.93,27.71,POLK,SEE REMARKS,SEE REMARKS,AGRICO, ,RE,O,1969,58,11000,10520,0,0,L,FL,O
-81.930003262744847,27.710005141320657,166,166,PAYNE CREEK SETTLING AREA NO 5, ,FL00241,-81.93,27.71,POLK,SEE REMARKS,SEE REMARKS,AGRICO, ,RE,O,1971,59,8455,7996,0,0,L,FL,O
-81.87000322454486,27.710005142911228,167,167,SETTLING AREA C & C  DIKE, ,FL00247,-81.87,27.71,POLK,SEE REMARKS,SEE REMARKS,GARDINIER INC, ,RE,O,1969,42,7000,7000,0,0,L,FL,O
-81.760003170531505,27.710005145297114,168,168,WATSON SA NO 10, ,FL00248,-81.76,27.71,POLK,SEE REMARKS,FT MEADE SUBURB,SWIFT CHEMICAL CO, ,RE,O,1974,51,2200,2200,0,0,L,FL,O
-82.000003275720758,27.7200051128243,169,169,AREA C, ,FL00236,-82,27.72,POLK,SEE REMARKS,BREWSTER SUBURB,BREWSTER PHOSPHATE, ,RE,O,1969,22,9360,9360,0,0,L,FL,O
-81.880003246931494,27.720005116005172,170,170,S-6 ROCKLAND MINE (SEE REMARKS), ,FL00620,-81.88,27.72,POLK,WHIDDEN CREEK,BOWLING GREEN,USS AGRI-CHEMICALS, ,RE,O,1976,40,10400,10400,0,0,L,FL,O
-81.860003202158254,27.720005116800401,171,171,SETTLING AREA D DIKE, ,FL00231,-81.86,27.72,POLK,SEE REMARKS,FORT MEADE SUBURB,GARDINIER INC, ,RE,O,1974,73,17400,17400,0,0,L,FL,O
-81.860003202158254,27.720005116800401,172,172,GARDINIER AREA E, ,FL00623,-81.86,27.72,POLK,SEE REMARKS WHIDDEN CREEK,BOWLING GREEN,GARDINIER, ,RE,O,1976,48,22666,18500,0,0,S,FL,O
-81.78000321620307,27.7300051405775,173,173,WATSON SA N09 BOWLEGS, ,FL00232,-81.78,27.73,POLK,SEE REMARKS,FT MEADE SUBURB,SWIFT CHEMICAL CO, ,RE,O,1969,55,8135,8135,0,0,L,FL,O
-81.770003192918125,27.7300051405775,174,174,ES-TECH SA-13, ,FL00639,-81.77,27.73,POLK,PEACE RIVER,PEACE RIVER CHURCH,ES-TECH, ,RE,O,1976,50,4375,3000,0,0,L,FL,O
-82.040003269147505,27.740005156510897,175,175,AREA E, ,FL00228,-82.04,27.74,POLK,SEE REMARKS,BREWSTER SUBURB,BREWSTER PHOSPHATE, ,RE,O,1974,33,14208,14208,0,0,L,FL,O
-81.860003203056564,27.740005160486259,176,176,ROCKLAND MINE S-1, ,FL00226,-81.86,27.74,POLK,SEE REMARKS,FORT MEADE SUBURB,USS AGRI-CHEMICALS, ,RE,O,1967,40,7980,7980,0,0,L,FL,O
-82.080003262574266,27.750005129149855,177,177,BIG FOUR MINE BF-1, ,FL00613,-82.08,27.75,HILLSBOROUGH,LAKE BRANCH ALAFIA RIVER,NONE,"BORDEN,INC", ,RE,O,1977,40,18000,15700,0,0,L,FL,O
-81.830003232016438,27.750005135509834,178,178,FM 3 (FORT MEADE), ,FL00221,-81.83,27.75,POLK,SEE REMARKS,FORT MEADE,MOBIL CHEMICAL CO, ,RE,O,1974,50,14000,12600,0,0,H,FL,O
-82.100003308245817,27.760005150244464,179,179,CLAY SETTLING AREA AL, ,FL00611,-82.1,27.76,HILLSBOROUGH,SOUTH PRONG ALAFIA RIVER,NONE,BREWSTER PHOSPHATES, ,RE,O,1976,27,6000,5854,0,0,L,FL,O
-81.830003232914748,27.770005131079536,180,180,FM 1-2 (FORT MEADE), ,FL00214,-81.83,27.77,POLK,SEE REMARKS,FORT MEADE,MOBIL CHEMICAL CO, ,RE,O,1972,65,36495,32000,0,0,H,FL,O
-81.910003219768257,27.780005150670632,181,181,SILVER CITY SA NO 6 PH2, ,FL00212,-81.91,27.78,POLK,SEE REMARKS,AGRICOLA,SWIFT CHEMICAL CO, ,RE,O,1972,50,5483,5483,0,0,L,FL,O
-81.770003195613086,27.790005128268291,182,182,FORT MEADE PR-6, ,FL00578,-81.77,27.79,POLK,SEE REMARKS,FORT MEADE,MOBIL CHEMICAL CO, ,RE,O,1977,48,24000,24000,0,0,H,FL,O
-81.760003172328126,27.790005128268291,183,183,PR 1-2 (PEACE RIVER), ,FL00211,-81.76,27.79,POLK,SEE REMARKS,FORT MEAD,MOBIL CHEMICAL CO, ,RE,O,1965,40,30400,26000,0,0,H,FL,O
-82.050003294229086,27.800005142873601,184,184,KINGSFORD K-2, ,FL00209,-82.05,27.8,POLK,SEE REMARKS,BRADLEY,INTERNATIONAL MINERAL CC, ,RE,D,1967,52,15200,15200,0,0,L,FL,D
-82.04000327094414,27.800005143668244,185,185,WEST POLK K-1, ,FL00210,-82.04,27.8,POLK,SEE REMARKS,BRADLEY,INTERNATIONAL MINERAL CC, ,RE,D,1966,40,17409,17409,0,0,L,FL,D
-82.030003297066543,27.800005143668244,186,186,KEYSVILLE (S), ,FL10052,-82.03,27.8,POLK, , ,IMC-AGRICO, , , , ,105,8320,5824,416,0.65,S,FL, 
-82.010003252293302,27.800005144462862,187,187,KINGSFORD K-3, ,FL00644,-82.01,27.8,POLK,SEE REMARKS MIZELLE CREEK,BRADLEY,"IMC,SEE REMARKS", ,RE,O,1977,50,13000,12700,0,0,S,FL,O
-81.840003207690657,27.800005148436036,188,188,NORALYN N-9, ,FL00193,-81.84,27.8,POLK,SEE REMARKS,FORT MEADE,INTERNATIONAL MINERAL CC, ,RE,D,1961,40,25133,25133,0,0,L,FL,D
-82.060003268106669,27.810005164603851,189,189,K-8, ,FL83456,-82.06,27.81,POLK, ,KEYESVILLE,IMC-AGRICO,P, ,T, ,6,30000,0,0,0,S,FL,T
-82.040003271842465,27.810005165398419,190,190,KEYSVILLE (W), ,FL10050,-82.04,27.81,POLK, , ,IMC-AGRICO, , , , ,105,5888,4121.6,294.4,0.46,S,FL, 
-82.020003274679908,27.810005166192997,191,191,KEYSVILLE (E), ,FL10051,-82.02,27.81,POLK, , ,IMC-AGRICO, , , , ,105,4480,3136,224,0.35,S,FL, 
-81.930003265439808,27.810005168576645,192,192,P-4, ,FL83458,-81.93,27.81,POLK, ,BRADLEY,IMC-AGRICO, , ,T, ,6,32900,0,0,0,S,FL,T
-81.890003224402349,27.810005169371223,193,193,PHOSPHORIA P-2, ,FL00658,-81.89,27.81,POLK,"SEE REMARKS,PEACE RIVER",AGRICOLA,"IMC,SEE REMARKS", ,RE,O,1979,25,8100,6900,0,0,S,FL,O
-81.840003208588982,27.810005170165777,194,194,NORALYN N-10, ,FL00208,-81.84,27.81,POLK,SEE REMARKS,BARTOW,INTERNATIONAL MINERALSCC, ,RE,D,1961,40,10207,10207,0,0,L,FL,D
-81.770003195613086,27.810005172549449,195,195,FORT MEADE PR-4, ,FL00579,-81.77,27.81,POLK,SEE REMARKS PEACE RIVER,FORT MEADE,MOBIL CHEMICAL CO, ,RE,O,1975,54,22600,20000,0,0,H,FL,O
-81.190003050625876,27.810005186851537,196,196,STRUCTURE 65, ,FL00271,-81.19,27.81,OSCEOLA,KISSIMMEE RIVER (C-38),TURKEY HAMMOCK,SFWMD (PAST C&SF FCD), ,REOT,CN,1964,40,730000,350000,0,0,S,FL,C
-82.040003271842465,27.820005138958006,197,197,KEYSVILLE (N), ,FL10048,-82.04,27.82,POLK, , ,IMC-AGRICO, , , , ,105,896,627.2,44.8,0.07,S,FL, 
-82.040003271842465,27.820005138958006,198,198,KEYSVILLE (N-CENTER), ,FL10049,-82.04,27.82,POLK, , ,IMC-AGRICO, , , , ,105,896,627.2,44.8,0.07,S,FL, 
-82.000003278415704,27.82000513975251,199,199,K-7, ,FL83475,-82,27.82,POLK, ,BRADLEY,IMC-AGRICO,P, ,T, ,6,48000,0,0,0,H,FL,T
-82.000003278415704,27.82000513975251,200,200,K-7, ,FL83451,-82,27.82,POLK, ,BRADLEY,IMC-AGRICO,P, ,T, ,50,47000,0,0,0,H,FL,T
-81.990003256029084,27.820005140546975,201,201,WEST POLK A-10, ,FL00205,-81.99,27.82,POLK,SEE REMARKS,BRADLEY,INTERNATIONAL MINERAL CC, ,RE,D,1971,40,13485,13485,0,0,L,FL,D
-81.870003228138131,27.820005143724948,202,202,NORALYN N-15, ,FL00203,-81.87,27.82,POLK,SEE REMARKS,BARTOW,INTERNATIONAL MINERAL CC, ,RE,D,1974,40,23430,23430,0,0,L,FL,D
-81.860003204853186,27.820005143724948,203,203,NORALYN N-11C, ,FL00189,-81.86,27.82,POLK,SEE REMARKS,BARTOW,INTERNATIONAL MINERAL CC, ,RE,D,1965,40,12301,12301,0,0,L,FL,D
-81.860003204853186,27.820005143724948,204,204,NORALYN N-11A,N-11A,FL00646,-81.86,27.82,POLK,SEE REMARKS CAMP BRANCH,HOMELAND,"IMC,SEE REMARKS", ,RE,O,1963,25,5300,5300,0,0,S,FL,O
-81.850003230975588,27.820005143724948,205,205,NORALYN N-13, ,FL00204,-81.85,27.82,POLK,SEE REMARKS,BARTOW,INTERNATIONAL MINERALSCC, ,RE,D,1969,40,10725,10725,0,0,L,FL,D
-81.830003234711384,27.82000514451941,206,206,NORALYN N-4,N-4,FL00670,-81.83,27.82,POLK,"SEE REMARKS,PEACE RIVER",HOMELAND,"IMC,SEE REMARKS", ,RE,O,1958,36,6200,6200,0,0,S,FL,O
-82.010003253191627,27.83000516159904,207,207,WEST POLK A-7, ,FL00201,-82.01,27.83,POLK,SEE REMARKS,BRADLEY,INTERNATIONAL MINERAL CC, ,RE,D,1965,30,5607,5607,0,0,L,FL,D
-82.000003279314015,27.830005162393441,208,208,WEST POLK A-8, ,FL00200,-82,27.83,POLK,SEE REMARKS,BRADLEY,INTERNATIONAL MINERAL CC, ,RE,D,1967,30,10087,10087,0,0,L,FL,D
-81.990003256029084,27.830005162393441,209,209,WEST POLK A-9, ,FL00202,-81.99,27.83,POLK,SEE REMARKS,BRADLEY,INTERNATIONAL MINERAL CC, ,RE,D,1968,36,15619,15619,0,0,L,FL,D
-81.830003234711384,27.83000516636551,210,210,NORALYN N-5,N-5,FL00673,-81.83,27.83,POLK,"SEE REMARKS,PEACE RIVER",HOMELAND,"IMC,SEE REMARKS", ,RE,O,1958,49,11400,11400,0,0,S,FL,O
-81.780003218898017,27.830005167954347,211,211,CS-11, ,FL83455,-81.78,27.83,POLK, ,FORT MEADE,IMC-AGRICO, , ,T, ,6,43000,0,0,0,S,FL,T
-82.020003275578247,27.840005135129864,212,212,NICHOLS N-4, ,FL00576,-82.02,27.84,POLK,SEE REMARKS ALAFIA RIVER,NICHOLS,MOBIL CHEMICAL CO, ,RE,O,1978,60,30000,10300,0,0,S,FL,O
-82.020003275578247,27.840005135129864,213,213,KINGSFORD A-11, ,FL00664,-82.02,27.84,POLK,"SEE REMARKS,ALAFIA RIVER",KEYSVILLE,"IMC,SEE REMARKS", ,RE,O,1977,30,8300,5000,0,0,S,FL,O
-82.010003253191627,27.840005135924191,214,214,NICHOLS N-3, ,FL00577,-82.01,27.84,POLK,SEE REMARKS ALAFIA RIVER,NICHOLS,MOBIL CHEMICAL CO, ,RE,O,1975,52,16000,16000,0,0,S,FL,O
-81.990003256927395,27.840005135924191,215,215,WEST POLK A-4, ,FL00199,-81.99,27.84,POLK,SEE REMARKS,BARTOW SUBURB,INTERNATIONAL MINERAL CC, ,RE,D,1961,24,7325,7325,0,0,L,FL,D
-81.920003243951498,27.840005137512865,216,216,BRADLEY JUNCTION 1, ,FL10089,-81.92,27.84,POLK, , ,FARMLAND HYDRO, , , , ,105,1408,985.6,70.4,70.4,S,FL, 
-81.920003243951498,27.840005137512865,217,217,BRADLEY JXN 2, ,FL10090,-81.92,27.84,POLK, , ,FARMLAND HYDRO, , , , ,105,1664,1164.8,83.2,83.2,S,FL, 
-81.920003243951498,27.840005137512865,218,218,BRADLEY JXN 6, ,FL10094,-81.92,27.84,POLK, , ,FARMLAND HYDRO, , , , ,105,2048,1433.5,102.4,102.4,S,FL, 
-81.910003221564892,27.840005138307227,219,219,BRADLEY JXN 3, ,FL10091,-81.91,27.84,POLK, , ,FARMLAND HYDRO, , , , ,105,256,176.4,12.8,12.8,S,FL, 
-81.910003221564892,27.840005138307227,220,220,BRADLEY JXN 4, ,FL10092,-81.91,27.84,POLK, , ,FARMLAND HYDRO, , , , ,105,1024,716.8,51.2,51.2,S,FL, 
-81.900003247687295,27.840005138307227,221,221,BRADLEY JXN 5, ,FL10093,-81.9,27.84,POLK, , ,FARMLAND HYDRO, , , , ,105,1792,1254.4,89.6,89.6,S,FL, 
-82.000003279314015,27.850005157578689,222,222,NI 1 (NICHOLS), ,FL00206,-82,27.85,POLK,SEE REMARKS,MULBERRY SUBURB,MOBIL CHEMICAL CO, ,RE,O,1971,43,10000,7850,0,0,H,FL,O
-81.940003241114042,27.850005159167214,223,223,BRADLEY JUNCTION S, ,FL10071,-81.94,27.85,POLK, , ,CF INDUSTRIES, , , , ,105,3840,2688,192,192,S,FL, 
-81.850003231873913,27.850005161550019,224,224,NORALYN N-14, ,FL00196,-81.85,27.85,POLK,SEE REMARKS,FORT MEADE,INTERNATIONAL MINERAL CC, ,RE,D,1974,40,34860,34860,0,0,L,FL,D
-81.840003209487293,27.850005161550019,225,225,CLEAR SPRINGS N-12, ,FL00197,-81.84,27.85,POLK,SEE REMARKS,BARTOW SUBURB,INTERNATIONAL MINERAL CC, ,RE,D,1968,48,25470,25470,0,0,L,FL,D
-81.820003213223075,27.850005162344267,226,226,CLEAR SPRINGS CS-4, ,FL00675,-81.82,27.85,POLK,"SEE REMARKS,PEACE RIVER",FORT MEADE,"IMC,SEE REMARKS", ,RE,O,1956,27,6200,5400,0,0,S,FL,O
-81.780003219796328,27.850005163138555,227,227,CLEAR SPRINGS CS-8,CS-8,FL00652,-81.78,27.85,POLK,SEE REMARKS PEACE,FORT MEADE,"IMC,SEE REMARKS", ,RE,O,1977,48,14100,13400,0,0,S,FL,O
